px_R,px_L,x_R,x_L
-3.2525e-24,1.448e-25,2.8619e+05,3.2006e+05
-3.1687e-24,1.161e-26,2.6891e+05,3.2538e+05
-3.1405e-24,-6.1993e-26,2.6835e+05,3.2223e+05
-1.0567e-24,2.2126e-25,3.2752e+05,3.1888e+05
3.1517e-25,1.5055e-24,3.4472e+05,3.4347e+05
2.2671e-24,2.238e-24,3.8638e+05,3.5023e+05
-1.1292e-24,1.475e-24,3.2656e+05,3.4325e+05
2.8894e-24,1.4532e-25,3.7589e+05,3.301e+05
-3.2751e-24,1.4346e-24,2.9121e+05,3.4291e+05
-3.3973e-25,2.3386e-25,3.3483e+05,3.1797e+05
-7.5092e-25,2.6322e-25,3.3107e+05,3.321e+05
-1.5316e-24,1.2092e-26,3.2074e+05,3.2159e+05
-3.1036e-24,2.2681e-25,2.6755e+05,3.1758e+05
-3.1868e-24,2.3009e-24,2.7327e+05,3.5092e+05
-3.201e-24,1.0257e-24,2.7153e+05,3.3985e+05
-1.5144e-24,2.6049e-25,3.2093e+05,3.3205e+05
-3.2102e-24,5.8634e-25,2.7861e+05,3.1187e+05
-3.2002e-24,1.0232e-24,2.777e+05,3.0695e+05
-3.0764e-24,2.6492e-25,2.9843e+05,3.3197e+05
1.9671e-25,2.2688e-25,3.4494e+05,3.3193e+05
2.5723e-24,2.592e-26,3.9003e+05,3.2578e+05
-3.201e-24,5.8778e-27,2.7692e+05,3.2167e+05
-3.2575e-24,-1.7854e-27,2.9156e+05,3.2126e+05
-3.1013e-24,2.3332e-25,2.9785e+05,3.3141e+05
1.0632e-24,1.4698e-25,3.7118e+05,3.3038e+05
1.8246e-26,4.6509e-26,3.4165e+05,3.199e+05
9.8969e-25,6.7509e-26,3.7048e+05,3.286e+05
-3.1882e-24,2.2239e-25,2.7225e+05,3.3125e+05
-2.0136e-25,2.2245e-25,3.3612e+05,3.1874e+05
-3.1004e-24,2.3898e-24,2.6755e+05,3.5404e+05
-1.3934e-24,5.8194e-26,3.2233e+05,3.279e+05
2.7106e-25,4.4431e-25,3.4425e+05,3.3492e+05
-3.1825e-24,4.7538e-25,2.9528e+05,3.3523e+05
3.1648e-25,2.2289e-24,3.4478e+05,3.5175e+05
-3.1454e-24,5.8497e-26,2.9667e+05,3.2761e+05
-1.817e-25,9.2404e-25,3.3623e+05,3.3913e+05
9.1607e-26,9.8503e-25,3.3864e+05,3.3975e+05
-1.7832e-24,1.3677e-24,3.1786e+05,3.4242e+05
2.0819e-24,1.4537e-25,3.7764e+05,3.3022e+05
-1.6947e-25,8.4796e-26,3.3634e+05,3.1991e+05
-8.8028e-25,2.3255e-24,3.291e+05,3.5195e+05
1.6285e-24,1.5776e-25,3.7873e+05,3.1519e+05
-3.2055e-24,6.1424e-26,2.7599e+05,3.2878e+05
-1.3808e-24,1.264e-25,3.2251e+05,3.3017e+05
1.2972e-24,5.4633e-26,3.7305e+05,3.2839e+05
-3.0266e-24,6.2583e-26,2.9966e+05,3.2883e+05
3.4408e-24,2.0763e-25,3.6094e+05,3.1478e+05
-3.2743e-24,1.5579e-25,2.8681e+05,3.1635e+05
6.4962e-26,8.0675e-26,3.4317e+05,3.2914e+05
3.3718e-25,1.3308e-25,3.4502e+05,3.3029e+05
2.111e-24,1.7781e-25,3.7754e+05,3.3103e+05
-2.2111e-24,1.1153e-25,3.1228e+05,3.1987e+05
1.7408e-25,5.2124e-25,3.5761e+05,3.1249e+05
1.0896e-24,-8.7978e-26,3.7154e+05,3.2266e+05
-2.99e-24,9.5582e-26,3.0051e+05,3.2941e+05
-3.2593e-24,-8.8232e-26,2.8565e+05,3.2257e+05
-3.169e-24,2.3754e-24,2.6966e+05,3.528e+05
3.4686e-25,1.9169e-24,3.6421e+05,3.4833e+05
-3.2959e-24,4.5223e-25,2.8882e+05,3.3503e+05
-1.3573e-25,1.1964e-24,3.3668e+05,3.4127e+05
2.6809e-25,3.719e-26,3.4797e+05,3.2744e+05
-1.2411e-24,1.9301e-24,3.2436e+05,3.4733e+05
-3.4442e-26,9.1919e-25,3.3754e+05,3.3895e+05
-3.194e-24,2.2116e-24,2.7096e+05,3.5031e+05
-2.86e-24,4.1334e-27,3.0358e+05,3.2524e+05
-2.8451e-24,6.5162e-25,3.0378e+05,3.1087e+05
1.4065e-24,2.7709e-25,3.7385e+05,3.3276e+05
4.1694e-25,1.2494e-25,3.5971e+05,3.3022e+05
3.5595e-25,9.0685e-25,3.4524e+05,3.3887e+05
3.5391e-25,-3.7459e-26,3.5469e+05,3.2437e+05
-3.1844e-24,3.2562e-26,2.7382e+05,3.2649e+05
2.6216e-24,-8.9453e-26,3.79e+05,3.2236e+05
1.9481e-25,-6.1805e-26,3.5055e+05,3.2382e+05
9.6389e-26,9.2354e-25,3.387e+05,3.3915e+05
2.0925e-24,1.3857e-24,3.7772e+05,3.4262e+05
-6.8407e-26,2.3815e-25,3.3725e+05,3.322e+05
-3.1821e-24,-7.3667e-26,2.7254e+05,3.2351e+05
1.0428e-24,-1.2977e-24,3.7059e+05,3.1905e+05
7e-25,3.3651e-26,3.7053e+05,3.2742e+05
-3.1918e-24,-2.578e-26,2.7418e+05,3.2035e+05
-2.6776e-24,-2.4411e-26,3.0598e+05,3.2016e+05
-3.209e-24,3.2543e-26,2.9315e+05,3.2723e+05
-3.1888e-24,3.5568e-25,2.7252e+05,3.1362e+05
1.1578e-24,2.3693e-24,3.7185e+05,3.5391e+05
-3.2901e-24,-9.4507e-25,2.9e+05,3.2338e+05
3.893e-25,2.1379e-24,3.5937e+05,3.4931e+05
1.1889e-24,-1.349e-25,3.7245e+05,3.2231e+05
-3.2803e-24,5.4417e-26,2.9069e+05,3.271e+05
3.4434e-25,2.0046e-24,3.5698e+05,3.4915e+05
-3.1938e-24,1.2222e-25,2.753e+05,3.3027e+05
-2.7808e-24,7.7569e-25,3.046e+05,3.3801e+05
-2.8006e-24,-1.3671e-25,3.0437e+05,3.2184e+05
-3.2639e-24,1.9124e-24,2.8613e+05,3.4717e+05
-3.0093e-24,-1.5185e-25,3.0011e+05,3.2177e+05
-2.3656e-26,5.2964e-26,3.3773e+05,3.2876e+05
-2.6393e-24,1.5174e-25,3.0646e+05,3.3104e+05
4.2884e-25,1.2958e-26,3.602e+05,3.2551e+05
3.741e-25,3.6046e-25,3.4548e+05,3.3404e+05
1.901e-24,1.6566e-24,3.756e+05,3.4488e+05
-3.1956e-24,6.6827e-25,2.7541e+05,3.3699e+05
1.5627e-25,1.4568e-24,3.5547e+05,3.4338e+05
2.9486e-25,1.7199e-24,3.4112e+05,3.454e+05
-2.7058e-24,-7.9944e-26,3.0558e+05,3.215e+05
1.6271e-25,6.0179e-26,3.5635e+05,3.2925e+05
2.0084e-25,2.3257e-24,3.429e+05,3.5326e+05
2.4183e-24,1.2974e-24,3.789e+05,3.4232e+05
2.1523e-25,2.3622e-24,3.4347e+05,3.5324e+05
-2.5519e-24,1.3636e-24,3.0789e+05,3.4275e+05
-2.7638e-24,1.9269e-25,3.0479e+05,3.192e+05
2.4495e-24,-4.0619e-26,3.7833e+05,3.2439e+05
-7.6209e-25,1.8634e-24,3.3094e+05,3.4673e+05
1.5621e-24,1.1905e-25,3.7491e+05,3.3045e+05
2.2896e-24,-8.2178e-26,3.7838e+05,3.2194e+05
1.5598e-25,1.1065e-25,3.5289e+05,3.3018e+05
4.0296e-25,7.333e-25,3.5197e+05,3.3772e+05
3.4821e-25,-3.8783e-26,3.579e+05,3.2136e+05
-2.4757e-24,1.3357e-24,3.0903e+05,3.4253e+05
1.455e-24,1.4754e-24,3.7399e+05,3.4333e+05
4.9198e-25,1.3283e-24,3.4748e+05,3.4232e+05
1.9996e-25,5.3163e-26,3.5057e+05,3.2909e+05
3.3969e-26,1.311e-24,3.3828e+05,3.4219e+05
3.3168e-24,8.7838e-25,3.7018e+05,3.3863e+05
1.3874e-24,2.2498e-24,3.7379e+05,3.5052e+05
-1.599e-24,2.3103e-24,3.2e+05,3.5296e+05
-1.1548e-24,1.3021e-24,3.2563e+05,3.421e+05
2.6122e-25,-1.4882e-25,3.4419e+05,3.2211e+05
-2.6964e-24,2.0914e-24,3.0565e+05,3.4996e+05
1.0891e-24,2.1338e-24,3.7116e+05,3.4929e+05
4.0554e-25,2.2074e-24,3.5179e+05,3.5e+05
-1.1786e-24,2.233e-24,3.2532e+05,3.5147e+05
-1.3348e-24,1.3569e-24,3.2313e+05,3.4244e+05
2.2857e-24,6.915e-26,3.7837e+05,3.2953e+05
2.0585e-24,7.5026e-25,3.7731e+05,3.3788e+05
4.1026e-25,1.1307e-24,3.597e+05,3.4083e+05
3.9715e-25,1.1589e-24,3.5934e+05,3.4103e+05
7.0555e-26,2.2644e-24,3.3849e+05,3.5118e+05
4.8487e-25,2.2224e-24,3.4732e+05,3.5072e+05
-2.5005e-24,5.4903e-25,3.087e+05,3.3821e+05
1.4133e-24,6.7161e-25,3.1191e+05,3.3733e+05
2.1355e-24,7.6441e-25,3.7729e+05,3.381e+05
2.2541e-26,2.3593e-24,3.4155e+05,3.5255e+05
1.812e-24,8.9454e-25,3.7602e+05,3.3918e+05
4.3255e-26,2.0628e-25,3.4039e+05,3.3181e+05
7.3697e-25,7.6316e-25,3.1934e+05,3.3815e+05
-1.7016e-24,-2.2734e-26,3.1869e+05,3.2485e+05
2.7452e-24,2.1391e-25,3.7944e+05,3.3554e+05
2.4039e-25,2.3418e-24,3.4026e+05,3.5291e+05
1.2034e-24,1.0378e-25,3.7225e+05,3.3037e+05
1.2933e-24,1.3945e-24,3.7283e+05,3.4387e+05
4.0173e-25,2.3812e-24,3.5969e+05,3.5376e+05
2.0375e-24,2.5069e-26,3.8356e+05,3.2719e+05
-1.8997e-24,7.1431e-25,3.1609e+05,3.3738e+05
-7.669e-25,1.6086e-25,3.3042e+05,3.1954e+05
2.8796e-24,2.3268e-24,3.7864e+05,3.5315e+05
1.9106e-24,2.3058e-24,3.0484e+05,3.5181e+05
-1.0278e-25,3.4678e-25,3.3709e+05,3.3391e+05
-2.4497e-24,6.1761e-25,3.0924e+05,3.366e+05
3.8412e-25,2.0982e-24,3.5287e+05,3.4926e+05
-3.1105e-24,1.8084e-26,2.9792e+05,3.2614e+05
4.029e-25,1.9833e-25,3.4594e+05,3.3176e+05
-2.3939e-24,2.3006e-24,3.1003e+05,3.5169e+05
1.7023e-24,6.8844e-25,3.7559e+05,3.3729e+05
1.517e-24,2.086e-24,3.7459e+05,3.493e+05
2.0495e-25,7.3098e-26,3.4333e+05,3.3009e+05
2.7985e-24,7.7591e-26,3.7679e+05,3.3019e+05
4.661e-25,8.2491e-25,3.4692e+05,3.3867e+05
-2.828e-24,5.2275e-25,3.0412e+05,3.3608e+05
-2.4019e-24,6.7417e-25,3.099e+05,3.3893e+05
1.7908e-24,3.7925e-25,3.0583e+05,3.3435e+05
1.7715e-24,2.1631e-24,3.0625e+05,3.4973e+05
2.2226e-24,1.3223e-25,3.8582e+05,3.3093e+05
-3.2029e-24,2.0883e-25,2.8235e+05,3.3192e+05
5.2317e-25,1.803e-26,3.2782e+05,3.2635e+05
-2.4616e-24,2.0866e-24,3.0907e+05,3.4921e+05
2.8741e-24,-6.2879e-26,3.7858e+05,3.2116e+05
-1.6528e-24,-2.0841e-25,3.1949e+05,3.3196e+05
4.4828e-25,-7.4036e-25,3.6198e+05,3.2604e+05
4.5661e-25,6.499e-25,3.5017e+05,3.3719e+05
2.9213e-24,2.0655e-24,3.7984e+05,3.4916e+05
4.0638e-25,1.6551e-26,3.5163e+05,3.2713e+05
1.409e-24,3.626e-25,3.7404e+05,3.3418e+05
-3.299e-24,2.2264e-24,2.8852e+05,3.5073e+05
5.688e-25,1.4848e-26,3.637e+05,3.2885e+05
3.4707e-25,-5.6862e-26,3.4527e+05,3.2106e+05
-1.8508e-24,1.6861e-26,3.1661e+05,3.2775e+05
1.273e-24,1.7681e-24,3.1346e+05,3.4585e+05
1.2913e-24,1.4486e-26,3.1328e+05,3.2721e+05
8.7224e-25,2.0398e-24,3.153e+05,3.4847e+05
4.6665e-25,1.0516e-24,3.6224e+05,3.4151e+05
8.3382e-26,1.7156e-24,3.3868e+05,3.4544e+05
1.0974e-24,1.3699e-25,3.7117e+05,3.1623e+05
4.1297e-25,2.1182e-24,3.5133e+05,3.4947e+05
1.403e-24,1.3222e-24,3.1221e+05,3.4234e+05
2.7607e-24,2.044e-25,3.7945e+05,3.319e+05
4.3323e-25,-1.0016e-26,3.6068e+05,3.276e+05
-2.449e-24,2.354e-24,3.0942e+05,3.5279e+05
2.7952e-24,1.3098e-24,3.7724e+05,3.4245e+05
1.9117e-24,1.3139e-24,3.0494e+05,3.4248e+05
4.8626e-25,-1.8837e-27,3.6263e+05,3.2698e+05
8.23e-25,1.3252e-24,3.1629e+05,3.4336e+05
2.1013e-25,4.9141e-25,3.4349e+05,3.3584e+05
3.3878e-25,2.1075e-24,3.5665e+05,3.4908e+05
2.5051e-25,1.9307e-24,3.4041e+05,3.4834e+05
4.4262e-25,1.7921e-24,3.6141e+05,3.4713e+05
3.6263e-25,1.7682e-26,3.5913e+05,3.2907e+05
9.4898e-25,1.6847e-24,3.1508e+05,3.4623e+05
1.0537e-24,-4.7867e-26,3.7131e+05,3.2437e+05
2.5623e-24,1.1862e-24,3.8986e+05,3.4227e+05
7.0174e-25,-5.2381e-26,3.2006e+05,3.2427e+05
8.1178e-25,-2.4188e-26,3.1706e+05,3.2506e+05
3.5152e-25,5.789e-25,3.5451e+05,3.3645e+05
3.3717e-25,1.2987e-24,3.5629e+05,3.4235e+05
7.8256e-25,-1.0614e-26,3.1824e+05,3.2799e+05
2.189e-24,1.4281e-24,3.7798e+05,3.4323e+05
7.4706e-25,2.115e-24,3.6745e+05,3.492e+05
-2.3855e-24,1.2028e-24,3.1011e+05,3.4162e+05
1.484e-24,1.1168e-24,3.7456e+05,3.4078e+05
-3.5513e-25,1.0694e-24,3.3473e+05,3.4082e+05
7.1237e-25,1.8139e-24,3.3298e+05,3.4707e+05
5.4167e-25,7.1709e-25,3.2206e+05,3.3784e+05
5.0069e-25,1.1676e-24,3.4803e+05,3.4144e+05
3.6878e-25,1.3987e-24,3.5359e+05,3.439e+05
5.2158e-25,6.9138e-25,3.6327e+05,3.3756e+05
4.9506e-25,1.8692e-24,3.6276e+05,3.4787e+05
2.2586e-24,2.7254e-25,3.7859e+05,3.3292e+05
1.5851e-24,7.9831e-25,3.0947e+05,3.3968e+05
5.9166e-25,2.0465e-24,3.2439e+05,3.4901e+05
1.9703e-24,1.8384e-24,3.7621e+05,3.4745e+05
2.1393e-24,1.1313e-24,2.9944e+05,3.4202e+05
4.3398e-25,1.2428e-24,3.5062e+05,3.4178e+05
2.7735e-24,-1.0558e-25,3.7948e+05,3.232e+05
2.3759e-24,-9.3668e-27,3.7862e+05,3.2825e+05
1.4305e-24,2.0998e-24,3.1157e+05,3.4978e+05
1.9434e-24,-9.7065e-27,3.7585e+05,3.2676e+05
-1.5747e-24,1.1751e-24,3.2049e+05,3.4136e+05
3.7419e-25,1.6965e-24,3.5307e+05,3.4592e+05
1.1915e-24,4.1205e-25,3.3874e+05,3.3476e+05
1.5097e-24,6.3474e-25,3.4122e+05,3.3721e+05
2.9539e-24,1.751e-24,3.7944e+05,3.4682e+05
6.3706e-25,1.306e-24,3.3149e+05,3.4243e+05
5.4895e-25,-2.2706e-26,3.2944e+05,3.2762e+05
2.32e-24,1.6639e-24,2.9408e+05,3.4559e+05
1.7075e-24,6.3092e-25,3.7583e+05,3.3715e+05
5.4274e-25,-1.7145e-26,3.219e+05,3.2807e+05
1.4368e-24,1.6522e-24,3.7422e+05,3.4493e+05
4.9557e-25,5.9673e-25,3.4789e+05,3.3683e+05
2.155e-24,2.0533e-24,3.7798e+05,3.4863e+05
2.7979e-24,1.6359e-24,3.7734e+05,3.4536e+05
2.774e-24,1.6671e-24,3.5051e+05,3.4598e+05
3.0072e-24,2.0062e-24,3.752e+05,3.4895e+05
3.7636e-25,1.4885e-24,3.5281e+05,3.4424e+05
2.4797e-24,4.7601e-25,3.7921e+05,3.3579e+05
2.0322e-24,1.824e-24,3.7731e+05,3.4712e+05
3.4585e-24,1.9747e-24,3.6324e+05,3.4868e+05
2.2167e-24,1.9e-24,2.9808e+05,3.4718e+05
2.6068e-25,2.3412e-24,3.4431e+05,3.526e+05
8.3383e-25,2.2651e-24,3.1602e+05,3.5174e+05
3.3515e-24,2.2127e-25,3.6882e+05,3.3219e+05
4.733e-25,2.0735e-24,3.4728e+05,3.4964e+05
3.3795e-25,1.1358e-24,3.4527e+05,3.4182e+05
-2.3012e-24,2.2795e-24,3.112e+05,3.5149e+05
5.9694e-25,1.8223e-24,3.2458e+05,3.4736e+05
1.6421e-25,7.3541e-25,3.3958e+05,3.3807e+05
3.4584e-24,1.5925e-24,3.6306e+05,3.4495e+05
5.9892e-25,1.7017e-24,3.2473e+05,3.4577e+05
2.3464e-25,2.1359e-24,3.4079e+05,3.4991e+05
2.2128e-24,2.2025e-24,2.9835e+05,3.5064e+05
2.5097e-24,-2.571e-26,3.4838e+05,3.2627e+05
2.4484e-24,4.3399e-25,3.7837e+05,3.3533e+05
1.2673e-24,5.0432e-25,3.7296e+05,3.3601e+05
2.917e-24,3.8577e-25,3.7898e+05,3.3489e+05
1.6736e-24,1.0633e-24,3.0839e+05,3.4121e+05
2.8769e-24,1.8019e-24,3.7856e+05,3.4638e+05
-1.897e-24,2.0505e-24,3.1608e+05,3.493e+05
2.2117e-25,1.1575e-24,3.4072e+05,3.4193e+05
8.1645e-25,1.5656e-24,3.1746e+05,3.4437e+05
2.3219e-24,1.7832e-24,2.946e+05,3.462e+05
2.3226e-24,1.8576e-24,2.9438e+05,3.4729e+05
2.9702e-24,2.0937e-24,3.7967e+05,3.4963e+05
2.0642e-24,2.3085e-24,3.7749e+05,3.5224e+05
1.5598e-24,1.6439e-24,3.0983e+05,3.4501e+05
1.5309e-24,1.8932e-24,3.7486e+05,3.4768e+05
1.1194e-24,2.1036e-24,3.7141e+05,3.4968e+05
1.4183e-24,1.8981e-24,3.7409e+05,3.477e+05
2.5787e-24,3.771e-25,3.7889e+05,3.3491e+05
2.8634e-24,9.7186e-25,3.7975e+05,3.4027e+05
5.7704e-25,2.2761e-24,3.6456e+05,3.5183e+05
1.9299e-24,5.7532e-25,3.0433e+05,3.3632e+05
2.205e-24,1.9782e-26,2.9884e+05,3.2964e+05
8.1446e-25,7.9833e-25,3.1762e+05,3.3904e+05
2.8339e-24,2.1424e-24,3.764e+05,3.5008e+05
9.6926e-25,-1.1654e-25,3.1513e+05,3.2056e+05
1.6035e-24,5.269e-25,3.0927e+05,3.3589e+05
2.1725e-24,1.7554e-24,2.8384e+05,3.4614e+05
3.6185e-25,1.5304e-24,3.456e+05,3.4411e+05
1.0987e-24,2.0256e-24,3.1466e+05,3.4892e+05
2.5916e-24,2.0849e-24,3.7898e+05,3.4896e+05
3.3528e-24,1.8335e-24,3.6884e+05,3.4709e+05
2.2023e-25,1.6574e-24,3.4134e+05,3.4498e+05
5.6047e-25,1.1061e-24,3.2291e+05,3.4112e+05
5.9331e-25,5.7997e-25,3.6422e+05,3.3679e+05
2.3075e-24,-5.187e-26,3.7856e+05,3.2537e+05
4.2638e-26,-8.3358e-26,3.3861e+05,3.2388e+05
1.8727e-24,1.0721e-25,3.0572e+05,3.3365e+05
1.943e-24,1.257e-24,3.0335e+05,3.4252e+05
1.9602e-24,3.3695e-25,3.7607e+05,3.3399e+05
1.731e-24,2.2862e-24,3.0776e+05,3.5165e+05
2.2527e-24,2.2933e-24,3.7793e+05,3.5174e+05
3.1799e-24,1.0093e-24,3.7263e+05,3.4042e+05
1.6485e-24,1.6781e-24,3.0881e+05,3.4554e+05
1.7772e-24,1.9397e-24,3.0651e+05,3.4801e+05
4.3886e-25,2.2638e-24,3.468e+05,3.5132e+05
2.4226e-24,8.6649e-25,3.7908e+05,3.3928e+05
2.0512e-24,1.1842e-24,2.7906e+05,3.4164e+05
2.2336e-24,-4.0116e-26,2.9739e+05,3.278e+05
2.574e-24,4.2434e-25,3.7982e+05,3.3495e+05
2.2481e-24,8.7912e-25,3.779e+05,3.393e+05
5.3491e-25,1.9448e-24,3.287e+05,3.4812e+05
1.1554e-24,9.8404e-25,3.143e+05,3.4017e+05
1.9082e-24,1.0189e-24,3.0528e+05,3.4061e+05
2.0779e-24,2.1753e-25,2.8087e+05,3.342e+05
2.4354e-24,9.9842e-25,3.7919e+05,3.4007e+05
1.1227e-24,1.593e-24,3.1452e+05,3.4491e+05
1.9513e-24,1.9387e-24,3.0309e+05,3.4758e+05
1.4413e-24,1.0235e-24,3.1134e+05,3.4037e+05
1.9142e-24,4.2919e-25,3.0518e+05,3.35e+05
6.2558e-25,8.8958e-25,3.3122e+05,3.3957e+05
1.9828e-24,1.51e-24,3.77e+05,3.4385e+05
7.7462e-25,2.0585e-24,3.1876e+05,3.4885e+05
-1.1102e-24,1.8114e-24,3.2654e+05,3.4642e+05
2.2822e-24,1.8549e-24,3.7874e+05,3.4677e+05
3.0843e-24,8.0685e-25,3.741e+05,3.3912e+05
9.9893e-25,1.2393e-24,3.151e+05,3.4204e+05
2.1077e-24,6.9053e-25,3.777e+05,3.3779e+05
3.9596e-25,2.0711e-25,2.4165e+05,3.3426e+05
2.1523e-24,4.4002e-25,3.7785e+05,3.3566e+05
2.324e-24,7.8083e-25,2.9371e+05,3.3879e+05
3.04e-24,5.4154e-25,3.7485e+05,3.3661e+05
1.7075e-24,7.5284e-25,3.0827e+05,3.3873e+05
2.8293e-24,1.5802e-24,3.7794e+05,3.4445e+05
8.4657e-25,1.3743e-24,3.1583e+05,3.4327e+05
5.1526e-25,1.3507e-24,3.631e+05,3.4278e+05
1.6488e-24,2.0884e-25,3.7543e+05,3.3439e+05
1.6951e-24,4.4481e-25,3.0844e+05,3.3567e+05
1.2402e-24,-2.3417e-25,3.1376e+05,3.2419e+05
2.6226e-24,1.5725e-24,3.801e+05,3.4475e+05
1.3856e-24,1.3366e-24,3.1265e+05,3.43e+05
1.9396e-24,1.0281e-24,3.0421e+05,3.4084e+05
1.771e-24,6.2987e-25,3.0691e+05,3.3801e+05
8.2135e-25,5.2194e-25,3.1721e+05,3.3645e+05
1.8688e-24,-9.7833e-26,2.7181e+05,3.291e+05
2.1128e-24,1.3135e-24,3.7771e+05,3.4279e+05
2.3475e-24,4.6539e-25,3.7798e+05,3.3674e+05
2.3942e-24,1.4306e-24,3.7868e+05,3.4329e+05
1.8593e-24,1.5217e-24,3.0601e+05,3.4435e+05
7.3848e-25,-6.3787e-26,2.4796e+05,3.2741e+05
9.3369e-25,1.2623e-24,2.5147e+05,3.4241e+05
2.8199e-24,1.6877e-24,3.7977e+05,3.4559e+05
2.7944e-24,1.5609e-25,3.7979e+05,3.3345e+05
2.1847e-24,5.9104e-25,2.8416e+05,3.3695e+05
4.9254e-25,8.9229e-25,3.6264e+05,3.3969e+05
1.0861e-24,1.5674e-24,3.1478e+05,3.4469e+05
1.6446e-24,8.8207e-25,3.0909e+05,3.3922e+05
1.4606e-24,6.1969e-25,2.6042e+05,3.3727e+05
2.4164e-24,3.9387e-25,3.788e+05,3.3539e+05
7.5694e-25,8.1281e-25,3.6763e+05,3.3873e+05
2.4829e-24,2.8927e-25,3.7989e+05,3.3478e+05
1.8775e-24,1.0562e-24,3.0588e+05,3.406e+05
1.5842e-24,1.0543e-24,2.63e+05,3.4099e+05
1.2477e-24,1.6896e-24,3.1372e+05,3.4559e+05
1.673e-24,3.0884e-25,3.0889e+05,3.3491e+05
1.2787e-24,1.6354e-24,3.7284e+05,3.4498e+05
1.7272e-24,1.5909e-24,3.0819e+05,3.4481e+05
1.9912e-24,6.8146e-25,3.7627e+05,3.3818e+05
1.7579e-24,7.9718e-25,3.0742e+05,3.3919e+05
1.9071e-24,1.5851e-25,2.7271e+05,3.3341e+05
4.1494e-25,9.0067e-25,3.5094e+05,3.3933e+05
1.74e-24,-1.4388e-25,3.0793e+05,3.2879e+05
1.3603e-24,2.7006e-25,3.1292e+05,3.3453e+05
1.4927e-24,1.2277e-25,3.1063e+05,3.3292e+05
6.2939e-25,4.1845e-25,3.2071e+05,3.3596e+05
1.4112e-24,-1.968e-25,3.7384e+05,3.2857e+05
7.6079e-25,3.9596e-25,3.1921e+05,3.3615e+05
2.05e-24,1.4285e-24,3.0108e+05,3.4354e+05
1.8456e-24,1.4118e-24,2.7116e+05,3.4341e+05
1.5651e-24,7.9213e-25,3.1008e+05,3.3858e+05
2.055e-24,3.6205e-25,3.01e+05,3.3586e+05
2.0436e-24,2.525e-25,2.7816e+05,3.3492e+05
2.076e-24,2.8915e-25,2.8045e+05,3.3511e+05
2.419e-24,1.1892e-24,3.7941e+05,3.4186e+05
6.1011e-25,7.4326e-26,3.6545e+05,3.3216e+05
2.0013e-24,1.6979e-24,3.0202e+05,3.4557e+05
2.0239e-24,1.4009e-24,2.7728e+05,3.4331e+05
7.8486e-25,3.4278e-25,3.3432e+05,3.344e+05
1.1755e-24,2.3745e-25,3.1422e+05,3.3336e+05
2.0982e-24,1.0796e-24,2.8144e+05,3.4112e+05
1.4559e-24,2.4783e-25,3.743e+05,3.3376e+05
1.6272e-24,4.7312e-26,3.0944e+05,3.3183e+05
2.2139e-24,9.4835e-25,2.8448e+05,3.4022e+05
2.8412e-24,4.4279e-25,3.7809e+05,3.3618e+05
1.438e-24,-1.4242e-26,3.1164e+05,3.2993e+05
1.9449e-24,3.6542e-25,3.0389e+05,3.3514e+05
1.8761e-24,1.2228e-24,3.0594e+05,3.4206e+05
1.4312e-24,1.1153e-24,3.1189e+05,3.4127e+05
1.5695e-24,6.6817e-26,3.1011e+05,3.3186e+05
6.6673e-25,1.3409e-24,3.6603e+05,3.4278e+05
1.6809e-24,1.5536e-24,3.4243e+05,3.4433e+05
2.222e-24,8.1971e-25,2.8593e+05,3.3879e+05
2.3032e-24,-9.5413e-26,2.9076e+05,3.2873e+05
2.1862e-24,1.5577e-24,2.9951e+05,3.4437e+05
2.5018e-24,1.0834e-24,3.7868e+05,3.4111e+05
2.2603e-24,1.0599e-24,2.8953e+05,3.4095e+05
1.7838e-24,-1.2371e-25,3.0674e+05,3.2946e+05
2.0579e-24,6.7827e-25,3.0105e+05,3.382e+05
2.3149e-24,6.9221e-25,3.7784e+05,3.3836e+05
1.875e-24,5.5429e-26,3.0598e+05,3.3161e+05
1.9975e-24,4.9168e-25,2.7631e+05,3.3668e+05
1.1643e-24,1.3494e-24,3.1433e+05,3.4287e+05
2.2444e-24,-4.131e-25,3.7786e+05,3.1524e+05
1.5892e-24,1.0562e-24,3.0994e+05,3.4091e+05
1.7742e-24,-2.1802e-25,3.0702e+05,3.1605e+05
1.032e-24,5.4165e-25,3.1508e+05,3.3699e+05
8.6979e-25,-1.584e-24,3.3549e+05,1.608e+05
1.9443e-24,-9.5769e-26,3.0422e+05,3.287e+05
1.0403e-24,1.1819e-24,3.1508e+05,3.4172e+05
1.9858e-24,-1.1921e-25,3.0247e+05,3.2818e+05
2.2482e-24,-1.0947e-25,2.9687e+05,3.284e+05
1.9449e-24,5.0653e-25,3.0423e+05,3.3689e+05
2.263e-24,5.5167e-25,2.8949e+05,3.3712e+05
8.2233e-25,5.1552e-25,3.1753e+05,3.3662e+05
2.1682e-24,2.5615e-25,2.9983e+05,3.3385e+05
2.2886e-24,-4.7829e-25,2.9022e+05,3.1909e+05
2.1859e-24,-3.1964e-26,2.8353e+05,3.3049e+05
6.1468e-25,5.5656e-25,3.3097e+05,3.3725e+05
2.2406e-24,8.5011e-27,2.8753e+05,3.3092e+05
1.2557e-24,6.4163e-25,3.1379e+05,3.3783e+05
2.0831e-24,-1.4568e-25,3.0077e+05,3.2918e+05
