px_R,px_L,x_R,x_L
2.544e-24,-2.6576e-24,2.8059e+05,1.3617e+05
2.5911e-24,-2.6049e-24,2.8401e+05,1.4099e+05
2.5687e-24,-2.667e-24,2.825e+05,1.3492e+05
2.6168e-24,-2.6469e-24,2.8792e+05,1.3348e+05
2.5736e-24,-2.6103e-24,2.8341e+05,1.4048e+05
2.5714e-24,-2.7147e-24,2.834e+05,1.2612e+05
2.6121e-24,-2.6753e-24,2.8657e+05,1.3224e+05
2.6387e-24,-2.6608e-24,2.8908e+05,1.336e+05
2.57e-24,-2.6549e-24,2.8338e+05,1.3387e+05
2.5022e-24,-2.6401e-24,2.7989e+05,1.3687e+05
2.6159e-24,-2.6555e-24,2.9081e+05,1.3423e+05
2.4833e-24,-2.6382e-24,2.7796e+05,1.3713e+05
2.5859e-24,-2.6288e-24,2.8457e+05,1.3717e+05
2.5798e-24,-2.6771e-24,2.8738e+05,1.3525e+05
2.5656e-24,-2.7212e-24,2.8689e+05,1.3099e+05
2.5639e-24,-2.6989e-24,2.8364e+05,1.316e+05
2.5472e-24,-2.6777e-24,2.8344e+05,1.3414e+05
2.4876e-24,-2.6636e-24,2.7927e+05,1.3329e+05
2.5638e-24,-2.653e-24,2.864e+05,1.3395e+05
2.552e-24,-2.6666e-24,2.8308e+05,1.3581e+05
2.5214e-24,-2.6396e-24,2.8089e+05,1.3671e+05
2.5826e-24,-2.6611e-24,2.8533e+05,1.3581e+05
2.5793e-24,-2.6356e-24,2.8633e+05,1.393e+05
2.5588e-24,-2.6351e-24,2.8323e+05,1.4211e+05
2.6187e-24,-2.6674e-24,2.9215e+05,1.3665e+05
2.5837e-24,-2.6871e-24,2.8473e+05,1.3576e+05
2.5413e-24,-2.6965e-24,2.823e+05,1.3383e+05
2.5544e-24,-2.66e-24,2.8353e+05,1.3884e+05
2.5718e-24,-2.6555e-24,2.8377e+05,1.3771e+05
2.5825e-24,-2.6371e-24,2.8495e+05,1.4057e+05
2.4975e-24,-2.6572e-24,2.7969e+05,1.3776e+05
2.57e-24,-2.7314e-24,2.8599e+05,1.3118e+05
2.4887e-24,-2.6403e-24,2.7876e+05,1.3831e+05
2.5678e-24,-2.6402e-24,2.8357e+05,1.3872e+05
2.5512e-24,-2.694e-24,2.871e+05,1.3309e+05
2.471e-24,-2.5917e-24,2.78e+05,1.4385e+05
2.6101e-24,-2.6519e-24,2.9208e+05,1.3725e+05
2.5813e-24,-2.7224e-24,2.8848e+05,1.3125e+05
2.6038e-24,-2.637e-24,2.8958e+05,1.4203e+05
2.5395e-24,-2.6923e-24,2.8366e+05,1.3547e+05
2.5086e-24,-2.6865e-24,2.826e+05,1.3452e+05
2.5805e-24,-2.67e-24,2.8852e+05,1.3855e+05
2.5235e-24,-2.7193e-24,2.8162e+05,1.3175e+05
2.5537e-24,-2.6887e-24,2.8613e+05,1.3488e+05
2.5397e-24,-2.654e-24,2.8366e+05,1.3683e+05
2.5573e-24,-2.6772e-24,2.8713e+05,1.3674e+05
2.6019e-24,-2.6406e-24,2.9075e+05,1.3848e+05
2.5545e-24,-2.688e-24,2.8415e+05,1.3371e+05
2.5903e-24,-2.7187e-24,2.8852e+05,1.3232e+05
2.449e-24,-2.7237e-24,2.7573e+05,1.3435e+05
2.6012e-24,-2.6983e-24,2.9069e+05,1.3695e+05
2.5566e-24,-2.6373e-24,2.8605e+05,1.4225e+05
2.5977e-24,-2.6718e-24,2.8893e+05,1.401e+05
2.5768e-24,-2.6872e-24,2.879e+05,1.3924e+05
2.5881e-24,-2.6999e-24,2.9009e+05,1.3727e+05
2.5669e-24,-2.6895e-24,2.8456e+05,1.3595e+05
2.5301e-24,-2.7183e-24,2.8174e+05,1.3507e+05
2.557e-24,-2.6735e-24,2.8386e+05,1.4002e+05
2.5669e-24,-2.6844e-24,2.8489e+05,1.3892e+05
2.472e-24,-2.6951e-24,2.806e+05,1.3777e+05
2.5597e-24,-2.7134e-24,2.8873e+05,1.3409e+05
2.5743e-24,-2.6699e-24,2.9196e+05,1.4079e+05
2.5641e-24,-2.6549e-24,2.9115e+05,1.4155e+05
2.5564e-24,-2.7521e-24,2.8834e+05,1.3073e+05
2.5509e-24,-2.6667e-24,2.8773e+05,1.4045e+05
2.581e-24,-2.6721e-24,2.8883e+05,1.4023e+05
2.4611e-24,-2.6798e-24,2.7995e+05,1.3859e+05
2.5239e-24,-2.6263e-24,2.8653e+05,1.4317e+05
2.5481e-24,-2.7105e-24,2.878e+05,1.3563e+05
2.5345e-24,-2.7019e-24,2.8745e+05,1.3267e+05
2.485e-24,-2.684e-24,2.8199e+05,1.3751e+05
2.5249e-24,-2.6895e-24,2.8726e+05,1.3637e+05
2.5135e-24,-2.688e-24,2.8341e+05,1.3615e+05
2.5667e-24,-2.7301e-24,2.8983e+05,1.3508e+05
2.4716e-24,-2.7232e-24,2.8043e+05,1.3327e+05
2.6057e-24,-2.7149e-24,2.9377e+05,1.3664e+05
2.5298e-24,-2.7032e-24,2.8699e+05,1.3785e+05
2.5554e-24,-2.6677e-24,2.9016e+05,1.4167e+05
2.5207e-24,-2.705e-24,2.8341e+05,1.3842e+05
2.5227e-24,-2.6036e-24,2.8376e+05,1.4547e+05
2.5408e-24,-2.6917e-24,2.858e+05,1.399e+05
2.4623e-24,-2.6781e-24,2.8014e+05,1.41e+05
2.5258e-24,-2.7451e-24,2.8668e+05,1.3505e+05
2.5356e-24,-2.7005e-24,2.8613e+05,1.3906e+05
2.5412e-24,-2.707e-24,2.8908e+05,1.3682e+05
2.5172e-24,-2.7085e-24,2.8368e+05,1.3819e+05
2.5484e-24,-2.7036e-24,2.9111e+05,1.381e+05
2.5269e-24,-2.6889e-24,2.8827e+05,1.3983e+05
2.5409e-24,-2.7217e-24,2.8471e+05,1.364e+05
2.5397e-24,-2.6234e-24,2.8512e+05,1.44e+05
2.5376e-24,-2.7031e-24,2.8959e+05,1.3818e+05
2.5323e-24,-2.72e-24,2.902e+05,1.3691e+05
2.535e-24,-2.736e-24,2.8785e+05,1.3582e+05
2.6166e-24,-2.6772e-24,2.9494e+05,1.4143e+05
2.5325e-24,-2.6883e-24,2.8442e+05,1.4019e+05
2.5374e-24,-2.7397e-24,2.8836e+05,1.3308e+05
2.5319e-24,-2.7469e-24,2.8445e+05,1.3452e+05
2.5259e-24,-2.7327e-24,2.8511e+05,1.3413e+05
2.5461e-24,-2.5894e-24,2.9028e+05,1.4746e+05
2.4124e-24,-2.801e-24,2.7827e+05,1.2659e+05
2.5187e-24,-2.7293e-24,2.8787e+05,1.3863e+05
2.5038e-24,-2.7299e-24,2.8721e+05,1.3666e+05
2.5563e-24,-2.707e-24,2.9136e+05,1.4019e+05
2.5881e-24,-2.7655e-24,2.9399e+05,1.3386e+05
2.542e-24,-2.7052e-24,2.8937e+05,1.4125e+05
2.638e-24,-2.6662e-24,2.9706e+05,1.4324e+05
2.5365e-24,-2.5869e-24,2.879e+05,1.4746e+05
2.5408e-24,-2.6486e-24,2.9083e+05,1.4386e+05
2.513e-24,-2.7149e-24,2.8368e+05,1.3746e+05
2.4868e-24,-2.6001e-24,2.8722e+05,1.4659e+05
2.4636e-24,-2.6523e-24,2.8624e+05,1.4369e+05
2.5822e-24,-2.7141e-24,2.9509e+05,1.3766e+05
2.4917e-24,-2.7301e-24,2.8385e+05,1.3972e+05
2.4903e-24,-2.6794e-24,2.836e+05,1.4286e+05
2.5038e-24,-2.7117e-24,2.8557e+05,1.4024e+05
2.5024e-24,-2.6151e-24,2.8774e+05,1.4517e+05
2.5499e-24,-2.6893e-24,2.9212e+05,1.4222e+05
2.5286e-24,-2.685e-24,2.9046e+05,1.4207e+05
2.5274e-24,-2.6953e-24,2.9082e+05,1.4118e+05
2.4864e-24,-2.7036e-24,2.8746e+05,1.408e+05
2.5147e-24,-2.7587e-24,2.898e+05,1.3213e+05
2.461e-24,-2.7198e-24,2.8637e+05,1.3941e+05
2.5112e-24,-2.7238e-24,2.852e+05,1.3839e+05
2.521e-24,-2.7108e-24,2.9013e+05,1.4116e+05
2.5498e-24,-2.7103e-24,2.9232e+05,1.4141e+05
2.5634e-24,-2.7775e-24,2.9284e+05,1.346e+05
2.5177e-24,-2.7182e-24,2.8448e+05,1.4119e+05
2.4797e-24,-2.703e-24,2.8709e+05,1.4175e+05
2.4692e-24,-2.7484e-24,2.8663e+05,1.3721e+05
2.5237e-24,-2.7418e-24,2.8955e+05,1.3965e+05
2.5643e-24,-2.7323e-24,2.9279e+05,1.4011e+05
2.5487e-24,-2.5731e-24,2.92e+05,1.4926e+05
2.523e-24,-2.6909e-24,2.845e+05,1.4298e+05
2.4838e-24,-2.7619e-24,2.87e+05,1.3554e+05
2.5723e-24,-2.6738e-24,2.9487e+05,1.4328e+05
2.5403e-24,-2.7436e-24,2.9193e+05,1.3727e+05
2.5422e-24,-2.7088e-24,2.937e+05,1.4164e+05
2.4943e-24,-2.6389e-24,2.8808e+05,1.4505e+05
2.5107e-24,-2.714e-24,2.9095e+05,1.4119e+05
2.5837e-24,-2.7471e-24,2.97e+05,1.3662e+05
2.5501e-24,-2.7434e-24,2.9412e+05,1.387e+05
2.4558e-24,-2.5816e-24,2.8632e+05,1.4903e+05
2.5468e-24,-2.7141e-24,2.932e+05,1.4162e+05
2.49e-24,-2.6484e-24,2.8948e+05,1.442e+05
2.5001e-24,-2.6944e-24,2.901e+05,1.4283e+05
2.5644e-24,-2.7566e-24,2.9499e+05,1.3915e+05
2.502e-24,-2.6202e-24,2.8801e+05,1.4629e+05
2.5096e-24,-2.7498e-24,2.8871e+05,1.3879e+05
2.4685e-24,-2.7053e-24,2.8349e+05,1.4268e+05
2.5584e-24,-2.6402e-24,2.9385e+05,1.4733e+05
2.45e-24,-2.6614e-24,2.8576e+05,1.4528e+05
2.5694e-24,-2.7699e-24,2.9636e+05,1.3778e+05
2.5193e-24,-2.7367e-24,2.9093e+05,1.4073e+05
2.5477e-24,-2.7686e-24,2.9274e+05,1.392e+05
2.5352e-24,-2.7647e-24,2.929e+05,1.3824e+05
2.494e-24,-2.7202e-24,2.8848e+05,1.4129e+05
2.5255e-24,-2.6874e-24,2.9124e+05,1.4327e+05
2.4726e-24,-2.7705e-24,2.8743e+05,1.3586e+05
2.4972e-24,-2.7931e-24,2.8985e+05,1.3498e+05
2.5271e-24,-2.7752e-24,2.9349e+05,1.3858e+05
2.5394e-24,-2.7262e-24,2.9628e+05,1.4155e+05
2.5205e-24,-2.7021e-24,2.9306e+05,1.4332e+05
2.5095e-24,-2.6472e-24,2.9146e+05,1.4707e+05
2.5162e-24,-2.7061e-24,2.9284e+05,1.4309e+05
2.4835e-24,-2.6524e-24,2.8952e+05,1.4617e+05
2.522e-24,-2.6485e-24,2.9479e+05,1.4465e+05
2.5188e-24,-2.6121e-24,2.9339e+05,1.4835e+05
2.4835e-24,-2.7327e-24,2.8798e+05,1.411e+05
2.4526e-24,-2.6593e-24,2.8438e+05,1.4617e+05
2.4298e-24,-2.6413e-24,2.8643e+05,1.4708e+05
2.5315e-24,-2.7059e-24,2.941e+05,1.4292e+05
2.5127e-24,-2.6581e-24,2.9512e+05,1.4564e+05
2.4882e-24,-2.6687e-24,2.9017e+05,1.4417e+05
2.4844e-24,-2.6809e-24,2.8944e+05,1.446e+05
2.4864e-24,-2.7598e-24,2.907e+05,1.4009e+05
2.4845e-24,-2.7213e-24,2.8822e+05,1.4341e+05
2.5225e-24,-2.7802e-24,2.9195e+05,1.3867e+05
2.4807e-24,-2.7726e-24,2.8852e+05,1.4006e+05
2.509e-24,-2.7743e-24,2.9186e+05,1.3981e+05
2.5263e-24,-2.7129e-24,2.9212e+05,1.4298e+05
2.5261e-24,-2.7355e-24,2.9585e+05,1.4131e+05
2.452e-24,-2.6808e-24,2.8442e+05,1.4416e+05
2.5223e-24,-2.6894e-24,2.9557e+05,1.4494e+05
2.5197e-24,-2.7788e-24,2.937e+05,1.3858e+05
2.6322e-24,-2.5414e-24,3.0183e+05,1.5212e+05
2.5054e-24,-2.7316e-24,2.951e+05,1.4279e+05
2.5182e-24,-2.6982e-24,2.9576e+05,1.4583e+05
2.4941e-24,-2.7033e-24,2.9254e+05,1.4567e+05
2.4954e-24,-2.712e-24,2.9188e+05,1.4357e+05
2.5942e-24,-2.588e-24,2.993e+05,1.5014e+05
2.5021e-24,-2.744e-24,2.9396e+05,1.4259e+05
2.5165e-24,-2.6975e-24,2.9574e+05,1.4434e+05
2.4928e-24,-2.6887e-24,2.9287e+05,1.4419e+05
2.4906e-24,-2.7398e-24,2.938e+05,1.4133e+05
2.4617e-24,-2.7903e-24,2.8884e+05,1.3754e+05
2.5381e-24,-2.7105e-24,2.9649e+05,1.4362e+05
2.5016e-24,-2.681e-24,2.9433e+05,1.4515e+05
2.4684e-24,-2.7247e-24,2.8878e+05,1.4329e+05
2.633e-24,-2.7045e-24,3.0261e+05,1.4628e+05
2.4863e-24,-2.5587e-24,2.9105e+05,1.5215e+05
2.4745e-24,-2.7187e-24,2.9026e+05,1.4578e+05
2.5096e-24,-2.7388e-24,2.9286e+05,1.431e+05
2.4243e-24,-2.7254e-24,2.848e+05,1.4549e+05
2.4962e-24,-2.6421e-24,2.9387e+05,1.4867e+05
2.5089e-24,-2.6812e-24,2.9303e+05,1.4694e+05
2.4907e-24,-2.8038e-24,2.9104e+05,1.3913e+05
2.4628e-24,-2.7622e-24,2.9005e+05,1.4227e+05
2.526e-24,-2.7043e-24,2.9608e+05,1.4469e+05
2.482e-24,-2.7922e-24,2.938e+05,1.4049e+05
2.4736e-24,-2.5592e-24,2.9396e+05,1.5119e+05
2.4417e-24,-2.6402e-24,2.8769e+05,1.4886e+05
2.5528e-24,-2.6907e-24,2.9809e+05,1.4676e+05
2.4698e-24,-2.6404e-24,2.9203e+05,1.4856e+05
2.6406e-24,-2.7205e-24,3.0375e+05,1.4393e+05
2.5026e-24,-2.7123e-24,2.9584e+05,1.4573e+05
2.5595e-24,-2.7244e-24,2.9802e+05,1.4485e+05
2.4338e-24,-2.7138e-24,2.8902e+05,1.4432e+05
2.5707e-24,-2.7615e-24,2.997e+05,1.4214e+05
2.4792e-24,-2.767e-24,2.9151e+05,1.4145e+05
2.4747e-24,-2.6504e-24,2.9109e+05,1.4811e+05
2.4821e-24,-2.7517e-24,2.9492e+05,1.4276e+05
2.4537e-24,-2.7009e-24,2.9046e+05,1.4453e+05
2.4662e-24,-2.7216e-24,2.9426e+05,1.4576e+05
2.4653e-24,-2.778e-24,2.9365e+05,1.4199e+05
2.4838e-24,-2.7019e-24,2.921e+05,1.4674e+05
2.5587e-24,-2.6015e-24,2.9797e+05,1.5277e+05
2.533e-24,-2.7413e-24,2.9681e+05,1.4475e+05
2.5491e-24,-2.6474e-24,2.979e+05,1.4856e+05
2.5436e-24,-2.6999e-24,2.9723e+05,1.4686e+05
2.4751e-24,-2.7051e-24,2.9402e+05,1.4673e+05
2.4455e-24,-2.6116e-24,2.8996e+05,1.526e+05
2.5168e-24,-2.7405e-24,2.9623e+05,1.443e+05
2.4352e-24,-2.7167e-24,2.8916e+05,1.4619e+05
2.4792e-24,-2.7845e-24,2.9436e+05,1.4214e+05
2.5439e-24,-2.6892e-24,2.9841e+05,1.4706e+05
2.5398e-24,-2.6483e-24,2.9947e+05,1.4863e+05
2.4288e-24,-2.6001e-24,2.9041e+05,1.5086e+05
2.4461e-24,-2.5865e-24,2.9258e+05,1.5212e+05
2.5095e-24,-2.6743e-24,2.9723e+05,1.4749e+05
2.4599e-24,-2.6142e-24,2.9465e+05,1.4999e+05
2.4462e-24,-2.7501e-24,2.939e+05,1.4459e+05
2.5188e-24,-2.6438e-24,2.9766e+05,1.4915e+05
2.5554e-24,-2.6255e-24,2.9907e+05,1.496e+05
2.4389e-24,-2.7274e-24,2.9287e+05,1.4422e+05
2.4472e-24,-2.6281e-24,2.911e+05,1.5e+05
2.529e-24,-2.7109e-24,2.9867e+05,1.4659e+05
2.4543e-24,-2.6502e-24,2.9335e+05,1.4847e+05
2.5065e-24,-2.7509e-24,2.9624e+05,1.4315e+05
2.4773e-24,-2.7574e-24,2.9517e+05,1.4332e+05
2.5392e-24,-2.634e-24,2.9924e+05,1.5065e+05
2.441e-24,-2.7096e-24,2.9211e+05,1.4703e+05
2.5166e-24,-2.6503e-24,2.9694e+05,1.4982e+05
2.5198e-24,-2.6269e-24,2.9775e+05,1.5284e+05
2.4132e-24,-2.7389e-24,2.8987e+05,1.4598e+05
2.5467e-24,-2.7711e-24,3.0032e+05,1.4376e+05
2.5163e-24,-2.7687e-24,2.967e+05,1.4515e+05
2.5054e-24,-2.6268e-24,2.9635e+05,1.5188e+05
2.4812e-24,-2.8239e-24,2.9535e+05,1.4012e+05
2.4825e-24,-2.5771e-24,2.9532e+05,1.5486e+05
2.4609e-24,-2.6222e-24,2.9532e+05,1.5037e+05
2.5179e-24,-2.5886e-24,2.9977e+05,1.5438e+05
2.5102e-24,-2.6581e-24,2.9804e+05,1.4962e+05
2.4968e-24,-2.7549e-24,2.9787e+05,1.436e+05
2.4333e-24,-2.6921e-24,2.9292e+05,1.4752e+05
2.4284e-24,-2.5607e-24,2.9113e+05,1.5532e+05
2.4379e-24,-2.6175e-24,2.944e+05,1.512e+05
2.4643e-24,-2.7757e-24,2.9578e+05,1.4489e+05
2.5735e-24,-2.6108e-24,3.0268e+05,1.5386e+05
2.4498e-24,-2.6419e-24,2.9453e+05,1.499e+05
2.4978e-24,-2.72e-24,2.9772e+05,1.4666e+05
2.3672e-24,-2.6357e-24,2.8808e+05,1.4986e+05
2.4964e-24,-2.7177e-24,2.9693e+05,1.4659e+05
2.5141e-24,-2.8183e-24,2.9948e+05,1.4023e+05
2.5433e-24,-2.7047e-24,3.0017e+05,1.4909e+05
2.495e-24,-2.6424e-24,2.9731e+05,1.5087e+05
2.4334e-24,-2.629e-24,2.9118e+05,1.5349e+05
2.5123e-24,-2.611e-24,2.9891e+05,1.5429e+05
2.5651e-24,-2.7916e-24,3.0188e+05,1.4451e+05
2.4886e-24,-2.762e-24,2.976e+05,1.4598e+05
2.4297e-24,-2.7007e-24,2.938e+05,1.4842e+05
2.4391e-24,-2.5871e-24,2.9443e+05,1.5494e+05
2.4515e-24,-2.6882e-24,2.9533e+05,1.4888e+05
2.5215e-24,-2.7056e-24,2.9895e+05,1.4918e+05
2.5289e-24,-2.8272e-24,3.0032e+05,1.4287e+05
2.4363e-24,-2.4805e-24,2.9609e+05,1.5941e+05
2.4713e-24,-2.728e-24,2.9692e+05,1.4705e+05
2.5235e-24,-2.6712e-24,3.008e+05,1.501e+05
2.5417e-24,-2.6972e-24,3.0155e+05,1.477e+05
2.4692e-24,-2.6878e-24,2.9771e+05,1.49e+05
2.4906e-24,-2.6793e-24,2.9915e+05,1.4921e+05
2.4688e-24,-2.6422e-24,2.9789e+05,1.5301e+05
2.4105e-24,-2.7007e-24,2.9342e+05,1.4752e+05
2.4722e-24,-2.6883e-24,2.9696e+05,1.4984e+05
2.482e-24,-2.8181e-24,2.9744e+05,1.4222e+05
2.531e-24,-2.6868e-24,3.021e+05,1.4985e+05
2.4582e-24,-2.5394e-24,2.9638e+05,1.5667e+05
2.5261e-24,-2.6356e-24,3.0058e+05,1.5119e+05
2.5114e-24,-2.7656e-24,3.0007e+05,1.4557e+05
2.4461e-24,-2.5876e-24,2.9542e+05,1.5515e+05
2.5425e-24,-2.7301e-24,3.0377e+05,1.4716e+05
2.5548e-24,-2.7245e-24,3.0415e+05,1.4755e+05
2.552e-24,-2.574e-24,3.0277e+05,1.556e+05
2.4372e-24,-2.6547e-24,2.9529e+05,1.515e+05
2.4703e-24,-2.7299e-24,2.9741e+05,1.4748e+05
2.5568e-24,-2.7331e-24,3.0452e+05,1.4726e+05
2.515e-24,-2.6516e-24,3.0076e+05,1.5317e+05
2.4939e-24,-2.6625e-24,2.9969e+05,1.5214e+05
2.4217e-24,-2.6785e-24,2.9476e+05,1.5052e+05
2.41e-24,-2.8031e-24,2.926e+05,1.4494e+05
2.4682e-24,-2.7396e-24,2.9819e+05,1.4677e+05
2.402e-24,-2.7301e-24,2.921e+05,1.4924e+05
2.4916e-24,-2.7167e-24,3.0011e+05,1.4939e+05
2.5165e-24,-2.7955e-24,3.0283e+05,1.452e+05
2.5078e-24,-2.6598e-24,3.0159e+05,1.5242e+05
2.5121e-24,-2.6841e-24,3.0165e+05,1.501e+05
2.4254e-24,-2.7192e-24,2.9683e+05,1.4775e+05
2.4131e-24,-2.7452e-24,2.9457e+05,1.4871e+05
2.4989e-24,-2.6776e-24,3.0224e+05,1.5045e+05
2.3859e-24,-2.6613e-24,2.9429e+05,1.5181e+05
2.4079e-24,-2.8245e-24,2.9579e+05,1.4312e+05
2.4697e-24,-2.7643e-24,2.9904e+05,1.4607e+05
2.4192e-24,-2.6447e-24,2.963e+05,1.5325e+05
2.3825e-24,-2.6906e-24,2.9436e+05,1.5023e+05
2.4592e-24,-2.6652e-24,2.981e+05,1.5368e+05
2.48e-24,-2.763e-24,2.9904e+05,1.4779e+05
2.4319e-24,-2.674e-24,2.9656e+05,1.5156e+05
2.4383e-24,-2.7536e-24,2.9719e+05,1.4688e+05
2.4841e-24,-2.6671e-24,2.9926e+05,1.5395e+05
2.4165e-24,-2.6945e-24,2.948e+05,1.5045e+05
2.5107e-24,-2.6707e-24,3.0262e+05,1.5134e+05
2.6316e-24,-2.6116e-24,3.0811e+05,1.5524e+05
2.5132e-24,-2.758e-24,3.0085e+05,1.4811e+05
2.5133e-24,-2.6823e-24,3.014e+05,1.5109e+05
2.4052e-24,-2.5436e-24,2.962e+05,1.5874e+05
2.3793e-24,-2.6757e-24,2.9568e+05,1.5293e+05
2.5058e-24,-2.7791e-24,3.0297e+05,1.4607e+05
2.6066e-24,-2.6946e-24,3.0758e+05,1.5045e+05
2.4584e-24,-2.6914e-24,2.9953e+05,1.5048e+05
2.3763e-24,-2.6946e-24,2.9053e+05,1.5254e+05
2.4954e-24,-2.7661e-24,3.0267e+05,1.4803e+05
2.4709e-24,-2.739e-24,3.0011e+05,1.4943e+05
2.4829e-24,-2.6914e-24,3.0017e+05,1.5263e+05
2.5006e-24,-2.7145e-24,3.0291e+05,1.4979e+05
2.4763e-24,-2.6464e-24,3.0011e+05,1.5482e+05
2.5297e-24,-2.6613e-24,3.048e+05,1.5403e+05
2.4723e-24,-2.6669e-24,3.0099e+05,1.5395e+05
2.4318e-24,-2.6309e-24,2.9754e+05,1.5519e+05
2.4991e-24,-2.6891e-24,3.0287e+05,1.504e+05
2.4863e-24,-2.7718e-24,3.0133e+05,1.4879e+05
2.4504e-24,-2.6917e-24,2.9804e+05,1.5154e+05
2.4644e-24,-2.6978e-24,2.9923e+05,1.5353e+05
2.3802e-24,-2.7023e-24,2.9569e+05,1.5172e+05
2.4895e-24,-2.7842e-24,3.0273e+05,1.4868e+05
2.4864e-24,-2.7394e-24,3.0215e+05,1.4965e+05
2.5257e-24,-2.706e-24,3.0461e+05,1.5229e+05
2.375e-24,-2.7533e-24,2.9538e+05,1.4945e+05
2.4972e-24,-2.636e-24,3.0366e+05,1.5582e+05
2.4775e-24,-2.7246e-24,3.0177e+05,1.5013e+05
2.4477e-24,-2.7129e-24,2.9844e+05,1.5289e+05
2.4708e-24,-2.7721e-24,3.0331e+05,1.4724e+05
2.4356e-24,-2.5901e-24,2.9878e+05,1.575e+05
2.5426e-24,-2.6358e-24,3.0551e+05,1.5532e+05
2.4639e-24,-2.6055e-24,3.0031e+05,1.5703e+05
2.4387e-24,-2.6336e-24,2.9889e+05,1.56e+05
2.4343e-24,-2.6499e-24,2.9822e+05,1.5533e+05
2.486e-24,-2.6953e-24,3.0388e+05,1.515e+05
2.4269e-24,-2.6896e-24,2.9768e+05,1.5379e+05
2.4773e-24,-2.633e-24,3.0351e+05,1.5583e+05
2.3546e-24,-2.6926e-24,2.9576e+05,1.5309e+05
2.4873e-24,-2.83e-24,3.0347e+05,1.4435e+05
2.5236e-24,-2.5869e-24,3.0503e+05,1.5781e+05
2.4434e-24,-2.672e-24,3.0039e+05,1.54e+05
2.4491e-24,-2.7009e-24,2.9996e+05,1.5351e+05
2.4525e-24,-2.7299e-24,3.0152e+05,1.5208e+05
2.4001e-24,-2.706e-24,2.9671e+05,1.5391e+05
2.4348e-24,-2.7208e-24,2.9877e+05,1.5207e+05
2.4547e-24,-2.735e-24,3.0212e+05,1.4997e+05
2.4564e-24,-2.5141e-24,3.0086e+05,1.6198e+05
2.4519e-24,-2.7126e-24,3.0125e+05,1.5337e+05
2.3289e-24,-2.8308e-24,2.9479e+05,1.4731e+05
2.5292e-24,-2.705e-24,3.0518e+05,1.5353e+05
2.4872e-24,-2.7139e-24,3.0312e+05,1.518e+05
2.4343e-24,-2.6243e-24,2.9969e+05,1.5673e+05
2.4489e-24,-2.7122e-24,3.0017e+05,1.5339e+05
2.4518e-24,-2.7418e-24,3.0266e+05,1.4987e+05
2.5522e-24,-2.6076e-24,3.0685e+05,1.5738e+05
2.4366e-24,-2.6914e-24,3.0169e+05,1.5412e+05
2.5477e-24,-2.698e-24,3.078e+05,1.5405e+05
2.5064e-24,-2.7345e-24,3.0498e+05,1.5308e+05
2.4043e-24,-2.7266e-24,2.9902e+05,1.5334e+05
2.3761e-24,-2.4706e-24,2.9662e+05,1.6347e+05
2.422e-24,-2.7119e-24,2.9975e+05,1.5163e+05
2.4363e-24,-2.6173e-24,3.0243e+05,1.5696e+05
2.4632e-24,-2.525e-24,3.0385e+05,1.5992e+05
2.6146e-24,-2.5281e-24,3.1072e+05,1.6026e+05
2.4235e-24,-2.6476e-24,3.0171e+05,1.5546e+05
2.4989e-24,-2.7094e-24,3.049e+05,1.5176e+05
2.5215e-24,-2.6781e-24,3.0566e+05,1.5472e+05
2.4474e-24,-2.6779e-24,3.0243e+05,1.5533e+05
2.431e-24,-2.5524e-24,3.0224e+05,1.5995e+05
2.471e-24,-2.728e-24,3.042e+05,1.5352e+05
2.4568e-24,-2.6506e-24,3.0269e+05,1.5599e+05
2.5258e-24,-2.7344e-24,3.0543e+05,1.5364e+05
2.5429e-24,-2.5413e-24,3.0598e+05,1.6154e+05
2.5125e-24,-2.7186e-24,3.052e+05,1.5384e+05
2.3919e-24,-2.7916e-24,2.9772e+05,1.4905e+05
2.5613e-24,-2.7225e-24,3.0653e+05,1.5071e+05
2.4576e-24,-2.5412e-24,3.0384e+05,1.6149e+05
2.4399e-24,-2.6211e-24,3.0042e+05,1.5763e+05
2.4157e-24,-2.5445e-24,3.0178e+05,1.5975e+05
2.5323e-24,-2.5854e-24,3.0862e+05,1.5852e+05
2.4108e-24,-2.6202e-24,3.0026e+05,1.573e+05
2.4231e-24,-2.6728e-24,3.0234e+05,1.5531e+05
2.4797e-24,-2.5302e-24,3.0464e+05,1.6218e+05
2.4599e-24,-2.7649e-24,3.0415e+05,1.5214e+05
2.5371e-24,-2.6045e-24,3.0756e+05,1.5798e+05
2.4001e-24,-2.6424e-24,2.9991e+05,1.5672e+05
2.5424e-24,-2.6447e-24,3.0897e+05,1.5642e+05
2.4074e-24,-2.7067e-24,3.013e+05,1.5441e+05
2.5346e-24,-2.6616e-24,3.0832e+05,1.5592e+05
2.4551e-24,-2.6497e-24,3.0435e+05,1.5629e+05
2.4649e-24,-2.7487e-24,3.0432e+05,1.5311e+05
2.4069e-24,-2.6557e-24,2.9981e+05,1.5582e+05
2.5381e-24,-2.497e-24,3.0794e+05,1.6444e+05
2.3802e-24,-2.6021e-24,2.9753e+05,1.5894e+05
2.4614e-24,-2.6566e-24,3.0419e+05,1.5706e+05
2.4051e-24,-2.6765e-24,3.0087e+05,1.5565e+05
2.3968e-24,-2.7777e-24,2.9944e+05,1.498e+05
2.4376e-24,-2.5613e-24,3.0364e+05,1.6077e+05
